,player,org,agents,rounds_played,rating,average_combat_score,kill_deaths,kill_assists_survived_traded,average_damage_per_round,kills_per_round,assists_per_round,first_kills_per_round,first_deaths_per_round,headshot_percentage,clutch_success_percentage
768,Tommy,PRX,"['reyna', 'breach', 'cypher']",920,0.89,165.5,0.85,73%,105.6,0.56,0.28,0.07,0.08,23%,17%
769,MiGodd,BEWD,"['sova', 'breach', 'iso']",893,0.88,199.5,0.84,65%,132.4,0.67,0.26,0.13,0.18,26%,12%
770,N1CO,ABS,"['sova', 'skye', 'sage']",1038,0.88,169.2,0.82,71%,112.4,0.60,0.35,0.05,0.06,24%,9%
771,magicss,ABS,"['omen', 'kayo', 'viper']",352,0.88,185.2,0.81,62%,127.5,0.65,0.26,0.07,0.12,30%,6%
772,SuperBusS,Z11,"['cypher', 'omen', 'jett']",2477,0.88,185.1,0.88,68%,118.5,0.64,0.26,0.12,0.15,24%,10%
773,S1Mon,AQ,"['phoenix', 'reyna', 'astra']",432,0.88,192.6,0.85,65%,129.4,0.66,0.25,0.09,0.12,31%,12%
774,ITaoEartH,(+4),"['neon', 'breach', 'sova']",898,0.88,169.6,0.82,66%,113.5,0.60,0.28,0.06,0.11,30%,16%
775,Pixelzz,T69,"['astra', 'viper', 'omen']",2349,0.88,177.8,0.84,66%,116.6,0.63,0.28,0.07,0.11,25%,18%
776,saun,OGS,"['astra', 'viper', 'omen']",798,0.88,177.7,0.81,64%,119.1,0.63,0.32,0.08,0.13,25%,22%
777,Fuzzie,TEAR,"['killjoy', 'brimstone', 'sova']",289,0.88,184.1,0.79,69%,123.6,0.62,0.31,0.10,0.09,28%,8%
778,Fivm,spar,"['omen', 'breach', 'fade']",711,0.88,170.1,0.80,70%,110.8,0.59,0.36,0.06,0.09,24%,12%
779,FuriouzMeow,SIKO,"['sova', 'sage', 'astra']",284,0.88,173.9,0.78,67%,112.0,0.61,0.30,0.08,0.09,21%,13%
780,akumaiL,SINC,"['raze', 'jett', 'cypher']",233,0.88,208.3,0.90,66%,142.3,0.71,0.20,0.11,0.15,26%,5%
781,Meow16K,AST.WO,"['cypher', 'killjoy', 'astra']",1417,0.88,183.6,0.83,66%,122.0,0.63,0.27,0.11,0.14,21%,16%
782,kurtesy,OAS,"['sova', 'raze', 'breach']",1111,0.88,169.3,0.80,70%,115.6,0.57,0.31,0.05,0.07,24%,9%
783,ayman,GE,"['jett', 'raze', 'sova']",544,0.88,211.1,0.85,68%,137.8,0.72,0.24,0.16,0.20,22%,20%
784,Ryu,PDF,"['phoenix', 'breach', 'skye']",426,0.88,175.7,0.86,67%,119.4,0.62,0.24,0.06,0.08,32%,23%
785,Zest,BLD,"['fade', 'gekko', 'skye']",427,0.88,167.3,0.83,68%,108.0,0.58,0.29,0.07,0.08,28%,13%
786,Sovano,APH,"['jett', 'raze', 'iso']",277,0.88,213.2,0.91,66%,140.5,0.74,0.14,0.15,0.25,28%,6%
787,Maestro,RRQ,"['jett', 'raze', 'sage']",554,0.88,193.8,0.87,69%,124.8,0.67,0.28,0.10,0.15,20%,10%
788,Kubrix,SUS,"['skye', 'reyna', 'raze']",350,0.88,180.7,0.77,64%,122.8,0.59,0.27,0.06,0.08,21%,12%
789,gilga,NXL,"['raze', 'astra', 'chamber']",232,0.88,182.2,0.81,64%,124.6,0.63,0.31,0.04,0.07,23%,11%
790,BONCE,CHIL,"['jett', 'raze', 'yoru']",245,0.88,207.9,0.86,64%,139.5,0.72,0.13,0.09,0.14,26%,17%
791,celeste,(+6),"['sage', 'cypher', 'jett']",370,0.88,201.1,0.84,64%,136.9,0.69,0.18,0.14,0.16,29%,21%
792,him1k00,SVR,"['sova', 'astra', 'brimstone']",227,0.88,181.0,0.83,62%,120.9,0.66,0.26,0.09,0.12,25%,11%
793,Setrod,(+6),"['cypher', 'killjoy', 'vyse']",435,0.88,203.9,0.90,68%,132.7,0.68,0.28,0.12,0.17,24%,20%
794,GunterR,(+5),"['omen', 'viper', 'jett']",492,0.88,182.1,0.80,67%,122.8,0.61,0.31,0.06,0.09,30%,11%
795,Amiel,GLAB,"['omen', 'astra', 'viper']",250,0.88,187.2,0.82,64%,126.0,0.63,0.27,0.06,0.08,20%,3%
796,Liesel,TiA,"['breach', 'cypher', 'sage']",327,0.88,168.8,0.76,74%,108.7,0.56,0.37,0.08,0.08,23%,9%
797,Hatz,FL,"['astra', 'jett', 'viper']",644,0.88,186.8,0.80,59%,121.4,0.64,0.20,0.08,0.10,25%,9%
798,Foscmorc,DEWA,"['phoenix', 'reyna', 'omen']",484,0.88,195.3,0.92,65%,126.6,0.68,0.19,0.08,0.14,23%,12%
799,Marzil,TS,"['jett', 'raze', 'sova']",3999,0.88,195.4,0.90,66%,129.2,0.67,0.20,0.12,0.14,25%,13%
800,Sing,RSG,"['omen', 'viper', 'astra']",1141,0.88,185.5,0.93,74%,121.9,0.66,0.33,0.06,0.08,22%,15%
801,FallX,MEOW,"['neon', 'jett', 'chamber']",939,0.88,205.8,0.93,63%,138.1,0.74,0.16,0.14,0.18,35%,14%
802,reN,Teh,"['cypher', 'killjoy', 'viper']",979,0.88,178.1,0.82,67%,119.2,0.63,0.24,0.07,0.09,30%,12%
803,Asitte,Supr,"['jett', 'raze', 'chamber']",481,0.88,218.2,0.89,61%,134.4,0.76,0.11,0.17,0.17,25%,6%
804,MRVL,FTR,"['harbor', 'killjoy', 'omen']",330,0.88,172.1,0.78,67%,116.9,0.60,0.31,0.05,0.08,32%,20%
805,PRIME,AST,"['tejo', 'brimstone', 'omen']",240,0.88,178.2,0.71,63%,122.6,0.58,0.27,0.06,0.05,14%,7%
806,Milooo,RLF,"['killjoy', 'raze', 'omen']",545,0.88,181.0,0.83,69%,125.6,0.62,0.31,0.09,0.12,26%,8%
807,Whimp,ACE,"['sova', 'cypher', 'viper']",6977,0.88,178.1,0.84,67%,119.1,0.61,0.25,0.07,0.08,27%,12%
808,BraiNfreeZe,GEEK,"['killjoy', 'sova', 'breach']",1735,0.88,163.3,0.83,68%,110.3,0.57,0.30,0.05,0.07,25%,14%
809,hzm,FTL,"['jett', 'killjoy', 'cypher']",1155,0.88,199.6,0.89,64%,132.3,0.69,0.18,0.12,0.15,23%,16%
810,godvexy,MDL,"['raze', 'reyna', 'sova']",2975,0.88,169.0,0.83,69%,111.4,0.59,0.24,0.04,0.06,24%,16%
811,Unhappy,ROA,"['killjoy', 'cypher', 'vyse']",680,0.88,177.4,0.85,66%,121.2,0.63,0.15,0.06,0.06,29%,11%
812,roseau,AE,"['killjoy', 'cypher', 'sova']",1774,0.88,174.0,0.83,69%,114.3,0.60,0.28,0.04,0.06,19%,14%
813,capeesha,NMSS,"['skye', 'fade', 'kayo']",380,0.88,186.5,0.82,68%,124.4,0.64,0.31,0.09,0.08,24%,14%
814,Insane,THE.K,"['raze', 'sova', 'sage']",802,0.87,176.9,0.80,68%,121.6,0.60,0.26,0.08,0.10,23%,13%
815,gorgwilds,205,"['sova', 'breach', 'omen']",205,0.87,171.9,0.72,66%,118.0,0.58,0.33,0.05,0.04,17%,20%
816,Orgil,(+6),"['killjoy', 'breach', 'skye']",638,0.87,186.3,0.83,66%,121.7,0.63,0.29,0.08,0.10,32%,19%
817,coco,OAS,"['sage', 'killjoy', 'skye']",2229,0.87,164.4,0.81,68%,112.4,0.56,0.27,0.05,0.07,22%,12%
818,ell,Baby,"['sova', 'killjoy', 'viper']",375,0.87,173.4,0.81,66%,115.2,0.61,0.21,0.06,0.08,24%,11%
819,bry,AVN,"['cypher', 'reyna', 'raze']",408,0.87,184.7,0.90,70%,117.7,0.66,0.26,0.08,0.08,15%,13%
820,Cartier,L9,"['jett', 'cypher', 'killjoy']",210,0.87,197.8,0.89,62%,126.3,0.70,0.16,0.16,0.17,22%,5%
821,Walk,on,"['breach', 'jett', 'killjoy']",242,0.87,200.2,0.79,66%,138.9,0.67,0.18,0.12,0.16,19%,17%
822,Georgebest,STR,"['cypher', 'killjoy', 'yoru']",266,0.87,191.7,0.86,65%,126.8,0.70,0.27,0.11,0.10,36%,14%
823,Owen,q,"['astra', 'omen', 'harbor']",1017,0.87,174.1,0.80,67%,117.0,0.61,0.37,0.08,0.11,26%,14%
824,shirah0sh1,RG,"['killjoy', 'phoenix', 'cypher']",522,0.87,185.2,0.86,62%,120.4,0.66,0.18,0.08,0.12,29%,12%
825,Flexx,GDL,"['jett', 'raze', 'reyna']",862,0.87,208.9,0.96,67%,132.5,0.73,0.15,0.10,0.11,22%,10%
826,JCun,TMM,"['sova', 'skye', 'raze']",866,0.87,190.5,0.84,66%,126.3,0.65,0.26,0.09,0.11,25%,11%
827,Makchin,AVN.GC,"['reyna', 'raze', 'jett']",525,0.87,215.6,0.86,63%,139.5,0.73,0.18,0.17,0.22,24%,19%
828,Miki,HB,"['brimstone', 'omen', 'astra']",681,0.87,182.8,0.85,68%,114.8,0.66,0.26,0.06,0.06,20%,6%
829,Naturale,Vend,"['jett', 'sova', 'breach']",452,0.87,182.8,0.83,66%,121.1,0.66,0.23,0.11,0.12,24%,9%
830,lorenzo,NOM,"['omen', 'skye', 'astra']",345,0.87,168.3,0.77,70%,111.8,0.62,0.34,0.05,0.06,22%,19%
831,zwan,GD,"['kayo', 'fade', 'raze']",342,0.87,187.4,0.80,67%,125.5,0.63,0.35,0.09,0.15,21%,8%
832,FOX,AST.WO,"['skye', 'astra', 'sova']",2685,0.87,171.9,0.78,67%,114.8,0.59,0.34,0.06,0.08,24%,11%
833,Cyprin,DIS.E,"['sova', 'raze', 'killjoy']",474,0.87,176.1,0.84,65%,119.5,0.62,0.27,0.06,0.09,25%,14%
834,Nicolee,AST,"['viper', 'skye', 'breach']",273,0.87,173.0,0.78,66%,114.1,0.62,0.38,0.04,0.06,21%,6%
835,XevoltneSs,SNH,"['astra', 'sage', 'sova']",241,0.87,155.3,0.80,68%,106.0,0.56,0.31,0.04,0.09,34%,21%
836,vblack,GEEK,"['astra', 'brimstone', 'viper']",727,0.87,185.9,0.81,71%,119.4,0.65,0.40,0.07,0.11,20%,14%
837,limitado,DIS,"['sage', 'killjoy', 'cypher']",733,0.87,173.3,0.84,69%,116.6,0.61,0.24,0.06,0.10,29%,14%
838,Fat,Penguin,"['astra', 'omen', 'killjoy']",1814,0.87,177.3,0.90,71%,111.8,0.63,0.23,0.07,0.10,19%,16%
839,HSB,SNK,"['sova', 'brimstone', 'kayo']",1550,0.87,171.0,0.82,67%,118.5,0.60,0.25,0.07,0.09,27%,11%
840,tricky,RGE,"['jett', 'yoru', 'raze']",2069,0.87,202.6,0.91,66%,131.0,0.72,0.16,0.14,0.17,26%,11%
841,S1lver,230,"['sage', 'jett']",230,0.87,188.4,0.92,67%,125.9,0.70,0.19,0.10,0.10,24%,11%
842,Kachow,DVT,"['jett', 'breach', 'skye']",1255,0.87,181.7,0.81,65%,124.3,0.62,0.30,0.08,0.12,20%,15%
843,Mandu,(+3),"['killjoy', 'phoenix', 'reyna']",201,0.87,191.1,0.83,64%,117.2,0.66,0.20,0.08,0.15,20%,14%
844,Randomguy,(+1),"['cypher', 'vyse', 'killjoy']",243,0.87,177.7,0.83,62%,121.9,0.63,0.16,0.07,0.12,22%,16%
845,bbalto,UwU,"['viper', 'raze', 'breach']",1386,0.87,197.0,0.86,67%,125.6,0.66,0.24,0.11,0.13,13%,17%
846,Equinox,Jai,"['killjoy', 'sage', 'reyna']",592,0.87,178.9,0.83,66%,119.7,0.63,0.16,0.07,0.11,28%,9%
847,1001,ASAP,"['killjoy', 'sage', 'viper']",607,0.87,188.5,0.85,65%,125.0,0.67,0.23,0.07,0.10,28%,13%
848,Kaizen,T69,"['skye', 'jett', 'raze']",1672,0.87,195.0,0.86,63%,129.7,0.67,0.17,0.16,0.18,26%,12%
849,saxx,SLAY,"['omen', 'iso', 'astra']",239,0.87,166.9,0.78,66%,111.2,0.59,0.35,0.07,0.08,33%,
850,gWenn,RH,"['reyna', 'raze', 'skye']",1180,0.87,170.6,0.81,70%,113.3,0.61,0.35,0.04,0.07,21%,17%
851,Ocean永,FA,"['sage', 'astra', 'viper']",469,0.87,158.6,0.78,67%,105.2,0.57,0.37,0.04,0.08,27%,8%
852,DizzyFps,MEOW,"['jett', 'gekko', 'sova']",420,0.87,183.8,0.83,61%,125.3,0.64,0.19,0.09,0.12,31%,19%
853,Jelerak,(+5),"['kayo', 'brimstone', 'sage']",230,0.87,175.7,0.81,70%,108.2,0.59,0.38,0.10,0.13,17%,20%
854,Einarhkays,SCAR,"['jett', 'sage', 'killjoy']",1420,0.87,182.3,0.85,66%,122.7,0.64,0.20,0.07,0.09,18%,12%
855,zoon,(+2),"['jett', 'raze', 'reyna']",230,0.87,202.5,0.90,70%,133.5,0.71,0.21,0.10,0.16,26%,10%
856,FOG,FOG,"['jett', 'omen', 'raze']",894,0.87,207.2,0.99,68%,129.6,0.72,0.19,0.12,0.13,16%,13%
857,Brownie,Phan,"['sage', 'sova', 'skye']",330,0.87,193.1,0.78,65%,128.0,0.62,0.30,0.05,0.08,19%,12%
858,Rabbet,1MS,"['skye', 'sova', 'astra']",1566,0.87,177.6,0.83,71%,117.2,0.60,0.33,0.07,0.08,23%,15%
859,kael,MAS,"['skye', 'reyna', 'jett']",2245,0.87,191.5,0.85,66%,126.6,0.66,0.24,0.12,0.15,28%,16%
860,Cangshu,DRG,"['neon', 'kayo', 'breach']",245,0.86,186.9,0.82,69%,122.2,0.65,0.36,0.11,0.10,33%,8%
861,Shuni,wiwi,"['viper', 'breach', 'brimstone']",513,0.86,165.8,0.78,75%,105.5,0.55,0.46,0.04,0.07,22%,7%
862,sh1vy,LES,"['sova', 'skye', 'kayo']",2775,0.86,158.7,0.76,68%,108.1,0.53,0.30,0.04,0.05,20%,10%
863,Cryptic,Devi,"['jett', 'sova', 'viper']",399,0.86,202.4,0.98,59%,117.9,0.70,0.15,0.14,0.18,19%,13%
864,YoungPork,GLAB,"['fade', 'kayo', 'gekko']",356,0.86,186.3,0.82,64%,131.4,0.65,0.21,0.07,0.07,36%,12%
865,Boogie,PURE,"['cypher', 'killjoy', 'sova']",378,0.86,187.9,0.80,65%,125.4,0.65,0.24,0.09,0.15,21%,23%
866,Foods,Jopa,"['raze', 'jett', 'yoru']",236,0.86,200.1,0.81,61%,134.7,0.68,0.19,0.15,0.14,25%,11%
867,KhoiBeo,BEWD,"['sova', 'cypher', 'skye']",549,0.86,171.5,0.81,67%,117.0,0.62,0.24,0.08,0.09,31%,15%
868,Mimo,230,"['killjoy', 'cypher']",230,0.86,170.1,0.83,66%,117.7,0.59,0.14,0.04,0.05,22%,9%
869,domo,NOM,"['killjoy', 'chamber']",202,0.86,182.3,0.86,64%,121.5,0.64,0.11,0.06,0.11,21%,31%
870,zylina,AUR,"['jett', 'neon', 'raze']",395,0.86,213.1,0.88,65%,134.6,0.72,0.16,0.25,0.22,24%,15%
871,SouL,PUG,"['sage', 'skye', 'reyna']",992,0.86,179.5,0.81,68%,118.4,0.62,0.31,0.06,0.10,35%,18%
872,Batghost,NXP,"['sova', 'sage', 'killjoy']",395,0.86,178.3,0.78,64%,123.1,0.58,0.27,0.06,0.09,23%,10%
873,SkyIsBlue,MGLZ,"['skye', 'raze', 'sova']",1295,0.86,187.1,0.85,67%,123.5,0.66,0.28,0.12,0.14,22%,11%
874,Akashi,3T,"['sova', 'sage', 'breach']",4227,0.86,166.9,0.77,69%,110.3,0.56,0.33,0.05,0.06,19%,14%
875,ChrisM,Yonk,"['viper', 'omen', 'cypher']",1559,0.86,167.5,0.82,68%,111.6,0.60,0.30,0.05,0.07,27%,18%
876,NicoleG,SRN,"['sage', 'killjoy', 'chamber']",367,0.86,182.5,0.79,57%,123.0,0.63,0.13,0.08,0.10,26%,10%
877,JaoTae,NKT,"['sova', 'sage', 'astra']",1603,0.86,176.2,0.81,68%,115.2,0.61,0.29,0.06,0.08,23%,14%
878,oreobrown1e,424,"['raze', 'sova', 'breach']",424,0.86,191.0,0.83,67%,130.5,0.63,0.29,0.07,0.13,25%,10%
879,Au1oek,GOD,"['omen', 'brimstone', 'viper']",412,0.86,170.2,0.83,68%,113.6,0.61,0.35,0.05,0.07,31%,22%
880,Stroky,VL,"['phoenix', 'reyna', 'killjoy']",654,0.86,191.7,0.82,63%,127.8,0.67,0.18,0.09,0.12,24%,8%
881,r0serade,Onge,"['jett', 'sage', 'sova']",335,0.86,182.5,0.79,70%,117.2,0.61,0.33,0.07,0.08,20%,17%
882,Louboutin,LAZY,"['killjoy', 'omen', 'vyse']",907,0.86,187.0,0.83,64%,126.3,0.65,0.18,0.07,0.10,28%,12%
883,Scarlett,Merc,"['jett', 'sage', 'breach']",314,0.86,200.4,0.80,65%,133.6,0.68,0.22,0.15,0.16,28%,4%
884,Juan,FTL,"['raze', 'sage', 'reyna']",323,0.86,188.5,0.83,67%,119.9,0.65,0.19,0.09,0.12,25%,14%
885,kayle,369,"['fade', 'astra', 'omen']",1853,0.86,174.1,0.82,67%,114.2,0.60,0.26,0.06,0.08,21%,14%
886,Beelze,CGW,"['skye', 'kayo', 'omen']",859,0.86,164.5,0.81,69%,108.0,0.58,0.35,0.07,0.09,34%,18%
887,Envy2K,GEA,"['jett', 'yoru', 'neon']",532,0.86,207.3,0.86,62%,133.0,0.71,0.19,0.17,0.21,22%,8%
888,MaxC,NCG,"['killjoy', 'chamber', 'kayo']",1038,0.86,170.4,0.82,67%,113.9,0.59,0.30,0.06,0.09,23%,12%
889,AceStaRRRRR,S8UL,"['kayo', 'deadlock', 'omen']",312,0.86,174.6,0.79,68%,119.7,0.61,0.29,0.07,0.09,27%,9%
890,sMx,ENGM,"['sova', 'skye', 'sage']",415,0.86,180.0,0.83,68%,116.0,0.62,0.22,0.06,0.07,25%,11%
891,exotic,MEOW,"['jett', 'chamber', 'sova']",1117,0.86,204.6,0.88,67%,134.6,0.71,0.19,0.17,0.16,24%,4%
892,sora,JJH,"['fade', 'breach', 'sage']",620,0.86,189.4,0.83,64%,121.7,0.66,0.29,0.13,0.15,23%,15%
893,Superduper,FXG,"['breach', 'phoenix', 'killjoy']",990,0.86,186.3,0.85,64%,122.7,0.64,0.22,0.09,0.13,18%,9%
894,CrosshaiR,RGE,"['phoenix', 'sova', 'breach']",2215,0.86,180.6,0.82,66%,121.7,0.62,0.24,0.08,0.10,27%,14%
895,Yoyoman,(+5),"['kayo', 'breach', 'raze']",535,0.86,187.0,0.83,67%,121.7,0.65,0.31,0.10,0.14,25%,15%
896,yZkA1,GOD,"['omen', 'reyna', 'breach']",398,0.86,174.7,0.83,65%,115.1,0.64,0.30,0.05,0.13,26%,14%
897,Con3,(+3),"['raze', 'jett', 'sova']",380,0.86,193.9,0.79,65%,127.1,0.64,0.23,0.04,0.07,18%,6%
898,tbloy,TLNA,"['reyna', 'raze', 'yoru']",1051,0.86,187.4,0.84,68%,125.6,0.64,0.27,0.11,0.14,23%,12%
899,Blackmambruh,Behi,"['jett', 'chamber', 'killjoy']",367,0.85,176.2,0.80,65%,116.6,0.62,0.22,0.10,0.12,30%,13%
900,Yukxx,VLT,"['neon', 'omen', 'jett']",345,0.85,194.3,0.79,66%,130.8,0.68,0.26,0.11,0.14,30%,21%
901,Jia,BOBA,"['omen', 'viper', 'vyse']",220,0.85,176.0,0.80,65%,118.5,0.60,0.34,0.08,0.10,29%,14%
902,Kucf,ORG,"['omen', 'jett', 'astra']",400,0.85,174.8,0.77,65%,115.3,0.62,0.23,0.03,0.08,24%,8%
903,pedio,INFN,"['reyna', 'viper', 'killjoy']",785,0.85,174.2,0.77,64%,119.1,0.60,0.27,0.07,0.10,25%,11%
904,River,XOGG,"['gekko', 'sova', 'cypher']",211,0.85,164.6,0.72,67%,116.3,0.58,0.31,0.02,0.05,39%,8%
905,WhiteHorse,MB,"['astra', 'jett', 'cypher']",896,0.85,168.9,0.82,63%,110.5,0.60,0.16,0.04,0.07,26%,11%
906,kawsoy,GD,"['omen', 'phoenix', 'astra']",555,0.85,188.5,0.87,68%,122.9,0.65,0.26,0.08,0.10,20%,9%
907,Scargod,RVNT,"['raze', 'skye', 'astra']",2995,0.85,187.2,0.84,64%,122.9,0.65,0.25,0.09,0.13,26%,14%
908,wink,ASTR,"['kayo', 'jett', 'raze']",345,0.85,193.8,0.81,63%,129.3,0.66,0.19,0.14,0.16,24%,13%
909,KiRi,VLTX,"['chamber', 'killjoy', 'sova']",1025,0.85,169.8,0.77,66%,114.4,0.58,0.28,0.06,0.07,22%,14%
910,glyph,PARA,"['phoenix', 'cypher', 'killjoy']",373,0.85,178.5,0.78,63%,114.3,0.61,0.18,0.06,0.09,25%,10%
911,DarKkKy,SALT,"['killjoy', 'sova', 'viper']",418,0.85,172.5,0.78,64%,117.1,0.59,0.26,0.06,0.11,25%,10%
912,Piano,FCY,"['cypher', 'jett', 'killjoy']",270,0.85,185.9,0.82,63%,125.9,0.64,0.20,0.06,0.11,23%,8%
913,Nh0zKon,UNC.DN,"['sova', 'killjoy', 'sage']",685,0.85,190.6,0.77,64%,127.4,0.63,0.29,0.08,0.09,21%,14%
914,NeXs,NXLGA,"['omen', 'cypher', 'sova']",476,0.85,169.9,0.82,69%,115.8,0.61,0.26,0.05,0.07,21%,7%
915,YiHao,JDG,"['omen', 'phoenix', 'brimstone']",366,0.85,187.4,0.96,70%,122.0,0.67,0.22,0.06,0.07,26%,14%
916,kye,HB,"['gekko', 'breach', 'astra']",842,0.85,165.7,0.79,65%,107.5,0.59,0.31,0.06,0.08,32%,14%
917,BuLL3T,T69,"['killjoy', 'brimstone', 'sage']",1571,0.85,177.4,0.80,65%,121.4,0.62,0.25,0.08,0.11,25%,14%
918,KhanBigD,INFN,"['sova', 'sage', 'breach']",1130,0.85,182.3,0.82,65%,119.8,0.63,0.23,0.10,0.12,29%,11%
919,LilBOii,AST,"['astra', 'omen', 'raze']",831,0.85,176.7,0.79,65%,116.2,0.62,0.23,0.08,0.12,29%,7%
920,gnaru,ZOL,"['raze', 'sova', 'fade']",717,0.85,169.7,0.81,67%,114.4,0.60,0.29,0.07,0.09,33%,19%
921,CheR0Z,PIPP,"['omen', 'viper', 'astra']",446,0.85,157.3,0.73,67%,107.6,0.54,0.28,0.04,0.04,26%,11%
922,B2,(+3),"['reyna', 'sage', 'cypher']",820,0.85,176.9,0.81,65%,115.2,0.62,0.22,0.08,0.12,27%,10%
923,maestr0,(+3),"['viper', 'kayo', 'sova']",303,0.85,184.7,0.79,65%,123.7,0.64,0.30,0.07,0.12,25%,17%
924,NextJacks,RRQ,"['raze', 'breach', 'jett']",703,0.85,190.1,0.84,67%,123.5,0.65,0.25,0.12,0.13,18%,15%
925,Shaun,CKE,"['killjoy', 'cypher', 'sage']",477,0.85,170.6,0.82,65%,115.6,0.62,0.17,0.07,0.08,24%,8%
926,Zelyn,FS,"['omen', 'brimstone', 'breach']",1343,0.85,154.4,0.81,71%,102.4,0.56,0.25,0.06,0.09,27%,10%
927,OWEN,TOD,"['astra', 'omen', 'viper']",675,0.85,182.9,0.79,64%,124.7,0.60,0.31,0.09,0.11,25%,14%
928,Lucidity,Oni,"['jett', 'reyna', 'kayo']",233,0.85,204.2,0.75,66%,134.9,0.64,0.30,0.16,0.20,17%,20%
929,QiQi,Ay,"['astra', 'killjoy', 'viper']",278,0.85,177.9,0.83,69%,120.9,0.63,0.26,0.05,0.09,23%,27%
930,CHADO,SNH,"['killjoy', 'cypher', 'sage']",428,0.85,173.3,0.82,63%,115.7,0.60,0.17,0.07,0.12,24%,15%
931,Enzyy,AST,"['omen', 'raze', 'iso']",209,0.84,178.2,0.83,60%,117.4,0.66,0.17,0.07,0.14,25%,14%
932,mamamamoodengๆๆ,(+1),"['cypher', 'clove', 'killjoy']",276,0.84,193.5,0.85,67%,128.1,0.69,0.18,0.09,0.12,26%,12%
933,Nasmi,DEFY,"['cypher', 'killjoy', 'sova']",446,0.84,185.4,0.91,70%,130.2,0.65,0.27,0.04,0.07,21%,17%
934,pumpkins,276,"['omen', 'viper', 'astra']",276,0.84,175.1,0.82,70%,116.2,0.63,0.32,0.07,0.10,38%,12%
935,moody,XF,"['jett', 'reyna', 'omen']",449,0.84,181.8,0.84,64%,113.9,0.65,0.22,0.08,0.10,24%,7%
936,Marpandyz,(+3),"['chamber', 'sova', 'skye']",274,0.84,169.1,0.81,63%,109.0,0.59,0.25,0.08,0.08,18%,13%
937,Dr1ch,MEOW,"['breach', 'kayo', 'killjoy']",728,0.84,180.2,0.76,69%,119.5,0.60,0.36,0.09,0.09,23%,10%
938,Exequies,RIMA,"['astra', 'viper', 'brimstone']",402,0.84,164.1,0.80,68%,105.4,0.60,0.29,0.04,0.09,26%,15%
939,Axilus,UTT,"['reyna', 'killjoy', 'jett']",355,0.84,187.3,0.86,61%,121.1,0.67,0.15,0.11,0.14,19%,8%
940,Kathrina,AVN.GC,"['gekko', 'skye', 'sova']",304,0.84,178.7,0.75,67%,114.1,0.59,0.33,0.04,0.11,15%,15%
941,TKCC,AEEC,"['phoenix', 'breach', 'chamber']",529,0.84,208.0,0.95,69%,139.9,0.69,0.33,0.08,0.09,19%,9%
942,wisa,EQX,"['omen', 'cypher', 'killjoy']",459,0.84,158.6,0.72,65%,103.8,0.54,0.23,0.04,0.09,22%,7%
943,da1zzie,Team,"['kayo', 'raze', 'jett']",301,0.84,192.9,0.84,64%,128.7,0.67,0.15,0.10,0.16,23%,19%
944,Sleepycakey,RIMA,"['raze', 'neon', 'phoenix']",728,0.84,208.4,0.83,66%,136.0,0.69,0.23,0.17,0.22,18%,13%
945,ShreyUwU,Nigh,"['killjoy', 'viper', 'omen']",308,0.84,171.1,0.79,62%,114.9,0.58,0.23,0.08,0.10,36%,20%
946,popoman4Q,TUMT,"['jett', 'skye', 'brimstone']",1067,0.84,158.0,0.74,68%,103.9,0.56,0.31,0.04,0.07,24%,10%
947,Lizchaaan,NYX,"['sage', 'kayo', 'sova']",228,0.84,187.1,0.82,65%,126.4,0.64,0.25,0.11,0.07,26%,11%
948,Cactus,FS,"['omen', 'raze', 'jett']",684,0.84,210.3,0.89,62%,133.7,0.75,0.14,0.14,0.19,25%,11%
949,Adept,SOI,"['breach', 'sova', 'killjoy']",521,0.84,164.2,0.80,69%,113.6,0.57,0.28,0.08,0.10,26%,9%
950,Legend,(+1),"['breach', 'killjoy', 'omen']",210,0.84,175.2,0.72,64%,110.1,0.59,0.34,0.07,0.08,23%,13%
951,marche,NWJ,"['killjoy', 'omen', 'astra']",1006,0.84,161.8,0.77,70%,106.9,0.56,0.37,0.07,0.09,22%,17%
952,BAiLA,N2F,"['killjoy', 'cypher']",376,0.84,177.5,0.81,64%,122.3,0.62,0.14,0.07,0.10,23%,16%
953,Eira,Hz,"['sage', 'raze', 'jett']",203,0.84,199.5,0.86,62%,122.2,0.69,0.21,0.09,0.15,18%,11%
954,BondF,GX,"['raze', 'skye', 'phoenix']",664,0.84,183.8,0.79,64%,122.1,0.63,0.20,0.11,0.13,30%,9%
955,Mikasa,(+1),"['raze', 'jett', 'killjoy']",238,0.84,218.8,0.82,66%,139.3,0.72,0.17,0.18,0.20,24%,17%
956,thriL,203,"['astra', 'viper']",203,0.84,153.2,0.73,67%,107.9,0.56,0.34,0.07,0.06,29%,25%
957,KLOPZ,VYG,"['raze', 'sova', 'jett']",216,0.84,180.0,0.79,68%,116.0,0.62,0.28,0.08,0.06,15%,11%
958,Click,IRIS,"['omen', 'brimstone', 'phoenix']",2420,0.84,165.9,0.81,65%,109.5,0.58,0.29,0.06,0.08,19%,12%
959,Andr0idDDD,LES,"['raze', 'chamber', 'fade']",912,0.84,194.4,0.84,66%,125.7,0.66,0.22,0.12,0.13,19%,11%
960,Rossi,MDL,"['chamber', 'jett', 'sage']",435,0.84,197.9,0.83,61%,133.0,0.68,0.13,0.13,0.17,29%,7%
