,player,org,agents,rounds_played,rating,average_combat_score,kill_deaths,kill_assists_survived_traded,average_damage_per_round,kills_per_round,assists_per_round,first_kills_per_round,first_deaths_per_round,headshot_percentage,clutch_success_percentage
732,aidan,CLS,"['cypher', 'skye', 'jett']",672,0.97,214.8,1.00,67%,141.8,0.76,0.21,0.16,0.15,27%,20%
733,Elisa,SIKO.GC,"['brimstone', 'omen', 'astra']",283,0.97,208.4,0.96,66%,134.9,0.75,0.30,0.11,0.11,39%,21%
734,Marw0ll,GAL,"['breach', 'sova', 'skye']",1202,0.97,185.7,0.89,69%,126.2,0.63,0.31,0.06,0.07,27%,10%
735,sabAAA,MNC,"['omen', 'brimstone', 'astra']",819,0.97,187.1,0.90,68%,123.6,0.65,0.34,0.09,0.07,32%,12%
736,Shak0w,Colo,"['viper', 'omen', 'astra']",1224,0.97,197.3,0.93,71%,129.2,0.69,0.35,0.08,0.09,23%,10%
737,Reapy,TOPG,"['jett', 'raze', 'phoenix']",678,0.97,213.1,1.00,67%,135.7,0.76,0.20,0.18,0.16,33%,20%
738,Guardy,MKF,"['sova', 'killjoy', 'sage']",3707,0.97,193.4,0.93,71%,127.4,0.67,0.35,0.08,0.09,30%,14%
739,roxi,KC.GC,"['killjoy', 'skye', 'astra']",4803,0.97,191.9,0.97,69%,130.7,0.67,0.21,0.09,0.09,24%,16%
740,cullumx,ESC,"['skye', 'raze', 'kayo']",1086,0.97,204.3,0.97,67%,135.8,0.72,0.24,0.13,0.13,35%,11%
741,DarkLight,SLY,"['omen', 'brimstone', 'astra']",2477,0.97,190.4,0.94,71%,126.6,0.67,0.27,0.05,0.07,25%,15%
742,bramz,1TAP,"['jett', 'reyna', 'brimstone']",4468,0.97,203.4,1.01,69%,129.9,0.72,0.20,0.11,0.11,26%,15%
743,Ayke,Z10,"['cypher', 'sova', 'sage']",2494,0.97,184.1,0.94,70%,123.7,0.65,0.28,0.05,0.06,29%,12%
744,Greyy,Team,"['reyna', 'raze', 'phoenix']",376,0.97,190.0,0.92,67%,119.3,0.68,0.19,0.09,0.13,18%,17%
745,Dutchie,OP,"['brimstone', 'omen', 'breach']",864,0.97,203.1,0.92,69%,128.8,0.69,0.35,0.11,0.12,28%,17%
746,LohaN,TL,"['omen', 'jett', 'raze']",705,0.97,197.6,0.93,66%,131.8,0.70,0.17,0.13,0.12,22%,13%
747,Famzzam,SOL,"['brimstone', 'viper', 'killjoy']",1906,0.97,180.3,0.96,72%,119.6,0.64,0.28,0.08,0.07,24%,17%
748,Kequeq,PURP,"['jett', 'sova', 'sage']",1064,0.97,217.6,0.98,70%,141.0,0.74,0.28,0.14,0.12,24%,10%
749,braveaf,BFG,"['sova', 'reyna', 'skye']",2093,0.97,195.1,0.95,69%,126.4,0.68,0.27,0.09,0.09,27%,17%
750,Fejkix,GUMA,"['astra', 'breach', 'fade']",209,0.97,184.2,0.85,62%,124.1,0.67,0.22,0.04,0.14,27%,22%
751,Anreit,VCTRY,"['cypher', 'killjoy', 'omen']",1050,0.97,192.8,0.98,70%,127.0,0.69,0.24,0.07,0.08,29%,11%
752,MiszłaW,Just,"['sage', 'sova', 'jett']",344,0.97,194.2,0.97,70%,124.5,0.68,0.28,0.09,0.06,21%,10%
753,Swarred,Espo,"['killjoy', 'cypher', 'omen']",269,0.97,183.5,0.83,63%,126.4,0.66,0.12,0.10,0.11,36%,5%
754,NeXie,VCTR,"['killjoy', 'viper', 'brimstone']",490,0.97,202.7,0.93,68%,126.7,0.70,0.28,0.11,0.09,21%,19%
755,Cawwyy,FH,"['cypher', 'sova', 'killjoy']",494,0.97,185.7,0.99,69%,121.4,0.68,0.24,0.07,0.12,32%,12%
756,Samsi,GMX.L,"['jett', 'raze', 'sova']",2706,0.97,196.0,0.95,70%,131.4,0.69,0.22,0.09,0.09,18%,11%
757,Tempo,NiL,"['sage', 'chamber', 'kayo']",1407,0.97,200.6,1.02,68%,133.2,0.72,0.18,0.11,0.10,29%,13%
758,Luy,(+1),"['omen', 'brimstone', 'iso']",235,0.97,212.7,0.91,66%,142.4,0.75,0.22,0.08,0.09,31%,5%
759,DrastZ,QM,"['neon', 'jett', 'raze']",1542,0.97,192.8,0.94,70%,126.7,0.67,0.27,0.11,0.12,21%,17%
760,Jini,Hall,"['killjoy', 'sage', 'skye']",2788,0.97,190.3,0.92,70%,125.0,0.67,0.34,0.08,0.09,24%,16%
761,Mali,PRM,"['jett', 'raze', 'kayo']",1181,0.96,207.8,0.97,70%,128.9,0.73,0.24,0.14,0.15,27%,12%
762,MANNICK,MIR,"['raze', 'omen', 'brimstone']",2177,0.96,199.5,0.92,69%,134.2,0.68,0.28,0.10,0.11,26%,10%
763,LoWkii,VIT,"['breach', 'jett', 'sage']",1613,0.96,191.4,0.96,70%,119.3,0.66,0.24,0.10,0.10,29%,14%
764,iluri,MOUZ,"['cypher', 'killjoy', 'sova']",5901,0.96,174.9,0.92,73%,115.1,0.62,0.32,0.06,0.07,32%,17%
765,WESSON,SUR,"['sova', 'sage', 'cypher']",298,0.96,193.5,0.93,69%,123.0,0.67,0.23,0.11,0.11,22%,6%
766,jurca,NXT,"['jett', 'skye', 'breach']",1781,0.96,197.8,0.93,70%,134.0,0.69,0.28,0.10,0.10,29%,16%
767,Natakodo,Evoz,"['kayo', 'yoru', 'chamber']",731,0.96,199.6,0.95,67%,131.9,0.71,0.23,0.12,0.14,24%,14%
768,ikke,RN,"['jett', 'raze', 'sage']",3518,0.96,199.9,0.93,72%,130.2,0.68,0.30,0.12,0.11,18%,11%
769,Knowbii,LIL,"['astra', 'viper', 'fade']",630,0.96,180.9,0.89,71%,114.3,0.62,0.43,0.07,0.09,22%,14%
770,Shrew,MKOI,"['jett', 'viper', 'raze']",2356,0.96,189.2,0.95,70%,119.0,0.67,0.23,0.13,0.11,21%,12%
771,DWX,RV,"['viper', 'cypher', 'omen']",324,0.96,195.4,0.91,69%,130.4,0.68,0.36,0.10,0.07,35%,11%
772,jonx,REG,"['jett', 'sage', 'raze']",2763,0.96,204.7,0.96,69%,132.1,0.71,0.22,0.15,0.15,28%,19%
773,Monstrum,BLX,"['omen', 'raze', 'jett']",2354,0.96,208.6,0.95,69%,135.4,0.72,0.24,0.13,0.13,27%,15%
774,schnellÆ,QAD.GC,"['killjoy', 'cypher', 'sova']",4714,0.96,214.3,1.00,69%,139.7,0.76,0.20,0.15,0.16,27%,18%
775,Danda,tras,"['brimstone', 'killjoy', 'omen']",1149,0.96,181.1,0.91,69%,117.8,0.65,0.32,0.06,0.07,26%,10%
776,Ivan4ezz,1M,"['sage', 'breach', 'reyna']",1976,0.96,201.0,0.95,66%,134.0,0.71,0.25,0.10,0.12,27%,16%
777,rlzy,EHXD,"['omen', 'raze', 'jett']",2033,0.96,213.0,0.98,66%,138.3,0.75,0.17,0.15,0.17,26%,13%
778,Lew,EXO,"['sova', 'chamber', 'fade']",603,0.96,190.9,0.88,70%,127.9,0.65,0.33,0.06,0.07,25%,15%
779,freddan,WHO,"['fade', 'sova', 'killjoy']",641,0.96,190.5,0.94,71%,130.3,0.68,0.25,0.09,0.08,27%,15%
780,Wissite1,Shin,"['cypher', 'killjoy', 'jett']",458,0.96,189.7,0.93,73%,126.2,0.66,0.31,0.07,0.06,25%,5%
781,DRX,Team,"['phoenix', 'raze', 'reyna']",214,0.96,208.4,0.87,64%,138.3,0.68,0.22,0.09,0.14,23%,10%
782,strahlen,FKS.S,"['chamber', 'omen', 'astra']",793,0.96,194.6,0.88,73%,124.8,0.66,0.36,0.09,0.12,25%,16%
783,MazkooMe,NiL,"['omen', 'astra', 'brimstone']",325,0.96,177.6,0.95,74%,115.6,0.65,0.38,0.05,0.09,25%,22%
784,SHADOWMIGLITO,FTW,"['killjoy', 'cypher', 'viper']",778,0.96,187.2,0.86,69%,122.2,0.65,0.19,0.08,0.07,21%,9%
785,Taimou,BIG,"['omen', 'sova', 'raze']",1090,0.96,218.5,1.04,66%,142.6,0.75,0.31,0.11,0.12,21%,18%
786,ref,Mas,"['raze', 'jett']",217,0.96,239.4,1.02,59%,145.0,0.80,0.17,0.14,0.14,21%,5%
787,stepa,FUZO,"['jett', 'chamber', 'neon']",1181,0.96,204.9,0.98,66%,134.7,0.72,0.16,0.14,0.15,28%,15%
788,Syratch,EXA,"['sova', 'chamber', 'omen']",269,0.96,198.4,0.90,72%,131.1,0.68,0.40,0.07,0.11,29%,29%
789,florescent,APK,"['jett', 'phoenix', 'yoru']",258,0.96,221.2,0.99,66%,148.6,0.79,0.16,0.16,0.16,35%,9%
790,RIX,RV,"['omen', 'skye', 'breach']",616,0.96,190.3,0.90,69%,128.6,0.64,0.32,0.07,0.08,23%,13%
791,Patix,CLS,"['brimstone', 'omen', 'skye']",3000,0.96,184.2,0.93,70%,121.6,0.66,0.32,0.08,0.08,39%,12%
792,Ziad,ATN,"['jett', 'raze', 'neon']",979,0.96,206.6,0.95,66%,138.1,0.71,0.15,0.17,0.17,27%,13%
793,circu,FLK,"['sova', 'raze', 'reyna']",1133,0.96,184.0,0.83,69%,121.3,0.63,0.29,0.08,0.09,32%,15%
794,shiio,PXU,"['jett', 'viper', 'omen']",2196,0.96,177.8,0.92,69%,118.1,0.63,0.32,0.07,0.07,22%,19%
795,AjMERiTO,AGT,"['jett', 'viper', 'sova']",1898,0.96,200.2,0.93,70%,125.5,0.68,0.24,0.12,0.13,21%,17%
796,Tormo,EQZ,"['skye', 'viper', 'sova']",319,0.96,171.9,0.89,70%,116.8,0.62,0.34,0.07,0.08,31%,11%
797,Yuta,CG,"['reyna', 'jett', 'raze']",1748,0.96,205.7,0.99,66%,137.3,0.73,0.17,0.12,0.13,35%,18%
798,j4héx,DAWG,"['omen', 'viper', 'killjoy']",532,0.96,194.5,0.93,67%,130.0,0.69,0.33,0.08,0.09,33%,13%
799,WAKUZ,iPon,"['skye', 'viper', 'sova']",1517,0.96,196.3,0.95,69%,129.8,0.71,0.24,0.06,0.07,40%,12%
800,arbie,NOM,"['sova', 'sage', 'astra']",3096,0.96,197.6,0.95,72%,127.7,0.69,0.32,0.09,0.09,25%,11%
801,Triux,JH,"['omen', 'breach', 'cypher']",381,0.96,175.0,0.87,70%,115.9,0.63,0.24,0.06,0.06,25%,13%
802,luckeRRR,ATN,"['sage', 'brimstone', 'jett']",7270,0.96,202.9,0.98,69%,128.1,0.71,0.23,0.13,0.12,23%,14%
803,ri4d,FMG,"['omen', 'sova', 'brimstone']",2108,0.96,197.8,0.92,67%,129.8,0.68,0.28,0.11,0.10,30%,16%
804,Vyzze,281,"['breach', 'omen', 'sova']",281,0.96,196.9,0.86,68%,123.4,0.65,0.30,0.03,0.03,22%,4%
805,BALLI,ESC,"['sova', 'kayo', 'reyna']",830,0.96,193.9,0.91,68%,129.0,0.68,0.25,0.09,0.08,31%,12%
806,Kipperman,SIKO,"['jett', 'raze', 'chamber']",1570,0.96,222.3,0.98,66%,141.0,0.78,0.16,0.18,0.17,28%,13%
807,mwc,FMG,"['omen', 'viper', 'phoenix']",1579,0.96,184.9,0.91,69%,122.4,0.66,0.30,0.06,0.06,29%,12%
808,SoOn,MDR,"['sage', 'raze', 'jett']",2591,0.96,190.7,0.98,69%,127.1,0.68,0.20,0.12,0.12,22%,16%
809,CombatRy,GS,"['omen', 'astra', 'viper']",1295,0.96,189.8,0.93,71%,125.6,0.68,0.28,0.06,0.06,24%,14%
810,Happy,NAVI,"['sage', 'raze', 'breach']",1589,0.96,219.8,1.00,67%,140.1,0.75,0.30,0.09,0.10,16%,8%
811,antonio,S4,"['cypher', 'sage', 'killjoy']",1968,0.96,181.3,0.88,71%,119.0,0.61,0.40,0.06,0.08,21%,14%
812,B3ASTM0D3,GNG,"['omen', 'viper', 'astra']",2065,0.96,184.2,0.93,68%,121.5,0.65,0.28,0.08,0.09,33%,13%
813,ork1de,ZZ,"['astra', 'viper']",248,0.96,208.5,0.98,71%,126.6,0.72,0.31,0.10,0.10,20%,20%
814,ponkt,NOM,"['brimstone', 'cypher', 'killjoy']",3639,0.96,199.0,0.98,68%,130.4,0.71,0.17,0.10,0.12,32%,16%
815,graoody,WBR,"['viper', 'cypher', 'chamber']",372,0.96,205.8,0.92,70%,143.0,0.72,0.20,0.13,0.13,33%,16%
816,Daitan,ATN,"['jett', 'sage', 'raze']",545,0.96,209.8,0.94,62%,137.9,0.75,0.13,0.17,0.18,34%,19%
817,astrixe,FF,"['raze', 'jett', 'brimstone']",424,0.96,204.0,0.93,67%,134.2,0.71,0.17,0.09,0.11,35%,16%
818,HighKitty,ATN,"['jett', 'reyna', 'sage']",1393,0.96,222.6,1.05,68%,136.8,0.79,0.18,0.17,0.16,18%,12%
819,sarah,GX.GC,"['reyna', 'chamber', 'jett']",4635,0.96,192.0,0.97,70%,125.5,0.68,0.27,0.09,0.10,30%,18%
820,Byron,PRM,"['sage', 'omen', 'viper']",827,0.96,180.7,0.88,69%,119.3,0.66,0.28,0.05,0.06,27%,10%
821,Destrian,KPI,"['sage', 'sova', 'breach']",4332,0.96,181.3,0.92,72%,121.9,0.63,0.36,0.07,0.08,25%,15%
822,ryden,GAL,"['cypher', 'killjoy', 'sova']",606,0.96,190.6,0.89,68%,128.2,0.66,0.28,0.06,0.07,24%,17%
823,watasink,OF,"['brimstone', 'omen', 'phoenix']",1611,0.96,212.2,0.98,63%,138.4,0.74,0.19,0.13,0.13,27%,18%
824,steady,QAD,"['cypher', 'killjoy', 'breach']",1254,0.96,187.4,0.90,71%,124.5,0.66,0.22,0.07,0.08,25%,13%
825,Average,Fudge,"['cypher', 'yoru', 'deadlock']",227,0.96,180.5,0.97,67%,124.8,0.67,0.12,0.07,0.07,33%,22%
826,kacpi,INCO,"['phoenix', 'jett', 'sage']",1575,0.96,197.8,0.98,70%,128.1,0.71,0.22,0.10,0.11,31%,14%
827,TRMIS,(+4),"['cypher', 'chamber', 'vyse']",643,0.96,200.2,0.97,68%,132.8,0.71,0.24,0.11,0.10,27%,4%
828,neptuNo,SZK,"['killjoy', 'cypher', 'viper']",2735,0.96,181.0,0.93,71%,120.7,0.63,0.32,0.06,0.09,25%,14%
829,Glazezz,Team,"['cypher', 'omen', 'viper']",428,0.96,183.9,0.94,72%,124.8,0.67,0.33,0.04,0.08,31%,11%
830,bmblbe,cala,"['astra', 'sova', 'kayo']",1270,0.96,188.2,0.95,67%,128.1,0.66,0.22,0.07,0.07,27%,10%
831,Ayaka,EXA,"['skye', 'breach', 'gekko']",223,0.96,180.4,0.90,71%,116.6,0.67,0.43,0.05,0.08,32%,12%
832,mattye,GORG,"['sova', 'sage', 'fade']",418,0.96,204.2,0.89,65%,136.2,0.68,0.23,0.06,0.05,24%,13%
833,saiko,RBT,"['phoenix', 'jett', 'raze']",3959,0.96,217.1,0.98,68%,139.5,0.75,0.21,0.16,0.15,24%,9%
834,Deh9,PURP,"['jett', 'sage', 'viper']",280,0.96,184.1,0.89,68%,124.4,0.67,0.20,0.06,0.08,24%,11%
835,OLIZERA,APK,"['cypher', 'breach', 'killjoy']",4053,0.96,207.6,0.96,68%,137.3,0.71,0.21,0.12,0.12,23%,18%
836,Xaline,Huge,"['killjoy', 'sage', 'viper']",2875,0.96,197.2,0.94,68%,132.8,0.67,0.21,0.08,0.09,19%,14%
837,lyNxi,RBLS,"['cypher', 'jett', 'killjoy']",3788,0.96,169.2,0.90,73%,112.4,0.60,0.28,0.05,0.05,25%,12%
838,RARE,BOA,"['jett', 'skye', 'brimstone']",1575,0.96,187.8,0.93,70%,122.1,0.65,0.31,0.07,0.08,19%,15%
839,Heizzy,RZN,"['raze', 'sova', 'gekko']",525,0.96,195.0,0.92,70%,127.9,0.70,0.25,0.08,0.11,35%,13%
840,BarcK,CLS,"['killjoy', 'breach', 'yoru']",510,0.96,197.4,0.93,66%,131.5,0.70,0.30,0.08,0.10,26%,11%
841,echo,ULF,"['sova', 'skye', 'astra']",1196,0.96,199.0,0.98,68%,133.0,0.71,0.21,0.12,0.11,35%,15%
842,MerQ,AX,"['brimstone', 'breach', 'sage']",1029,0.95,174.8,0.95,69%,111.3,0.64,0.23,0.05,0.05,23%,17%
843,Liyan,HOWL.M,"['astra', 'viper', 'omen']",1601,0.95,183.4,0.93,69%,123.0,0.65,0.27,0.07,0.07,20%,16%
844,kpiz,Gief,"['sage', 'omen', 'skye']",1762,0.95,183.5,0.89,74%,120.9,0.64,0.26,0.07,0.08,20%,11%
845,dziewa,INCO,"['raze', 'cypher', 'skye']",706,0.95,193.0,0.95,69%,124.3,0.68,0.22,0.10,0.08,26%,16%
846,Glenn,SIKO,"['sova', 'breach', 'sage']",1628,0.95,192.8,0.90,70%,130.6,0.66,0.31,0.08,0.09,24%,12%
847,Shalz,GAL,"['jett', 'sova', 'breach']",1125,0.95,184.8,0.89,68%,126.6,0.64,0.25,0.06,0.09,28%,17%
848,tsack,VIT.RE,"['cypher', 'killjoy', 'skye']",3277,0.95,177.1,0.94,70%,116.8,0.62,0.24,0.07,0.07,24%,14%
849,f6tal,SES,"['jett', 'raze']",647,0.95,221.1,0.97,64%,140.3,0.76,0.17,0.17,0.16,23%,9%
850,JN3v1cE,MISA,"['breach', 'killjoy', 'viper']",3855,0.95,181.1,0.91,72%,118.5,0.62,0.33,0.07,0.08,26%,12%
851,Kaha,SZ,"['viper', 'sova', 'omen']",2017,0.95,180.5,0.89,69%,119.9,0.63,0.33,0.06,0.08,20%,11%
852,Llama,SWEP,"['omen', 'neon', 'astra']",214,0.95,188.4,0.90,64%,115.3,0.66,0.30,0.07,0.10,39%,10%
853,SendyClaire,Meli,"['killjoy', 'cypher', 'sage']",608,0.95,193.8,0.88,70%,129.1,0.66,0.25,0.08,0.06,22%,15%
854,yuudai,SUPR,"['cypher', 'killjoy', 'viper']",1854,0.95,171.5,0.91,71%,116.3,0.61,0.20,0.06,0.07,26%,13%
855,Miiizzy,Burb,"['reyna', 'raze', 'chamber']",990,0.95,208.0,0.89,66%,140.5,0.70,0.32,0.12,0.15,22%,9%
856,F4INT,TOG,"['sova', 'sage', 'chamber']",716,0.95,199.4,0.91,70%,131.8,0.69,0.31,0.08,0.09,19%,17%
857,Waddles,VNR,"['yoru', 'breach', 'reyna']",698,0.95,185.8,0.92,69%,122.8,0.66,0.25,0.08,0.10,30%,14%
858,puggy,FMG,"['sova', 'cypher', 'viper']",2508,0.95,182.8,0.86,70%,123.6,0.61,0.35,0.07,0.08,23%,13%
859,ShadoW,MZP,"['breach', 'sage', 'jett']",6182,0.95,181.8,0.99,74%,116.3,0.65,0.34,0.06,0.06,22%,15%
860,w0zzip,FFV,"['raze', 'sage', 'jett']",1764,0.95,177.9,0.92,73%,116.8,0.62,0.35,0.05,0.07,24%,15%
861,Aliiph,Mill,"['tejo', 'omen', 'viper']",231,0.95,172.4,0.85,64%,117.9,0.61,0.29,0.07,0.05,35%,16%
862,Embo,Sunn,"['brimstone', 'omen', 'viper']",1956,0.95,182.3,0.91,69%,119.9,0.65,0.26,0.06,0.10,24%,16%
863,ARGENT,MISA,"['cypher', 'jett', 'skye']",787,0.95,214.8,0.98,68%,137.2,0.75,0.17,0.17,0.13,29%,13%
864,mAz,SUR,"['skye', 'jett', 'sage']",298,0.95,201.6,0.97,70%,132.4,0.72,0.20,0.13,0.12,28%,16%
865,Melzz,ALL.C,"['breach', 'sage', 'skye']",1001,0.95,189.6,0.88,68%,123.5,0.64,0.34,0.08,0.09,19%,14%
866,Aron,AAO,"['cypher', 'omen', 'raze']",1080,0.95,174.5,0.86,68%,110.5,0.60,0.25,0.05,0.07,17%,8%
867,thooOOM,WYL,"['omen', 'brimstone', 'sage']",757,0.95,174.0,0.85,69%,116.2,0.61,0.37,0.05,0.06,29%,12%
868,htm,HVND,"['sova', 'reyna', 'skye']",3982,0.95,181.4,0.91,73%,120.0,0.63,0.33,0.07,0.08,26%,16%
869,Buld,NOVO,"['jett', 'raze', 'killjoy']",5259,0.95,193.1,0.92,70%,126.4,0.66,0.33,0.09,0.11,22%,16%
870,Razziss,BFG,"['jett', 'chamber', 'brimstone']",688,0.95,204.4,0.95,66%,134.8,0.72,0.19,0.19,0.18,30%,8%
871,Newzera,DVM,"['jett', 'skye', 'omen']",2515,0.95,178.3,0.97,71%,113.9,0.65,0.26,0.07,0.08,35%,14%
872,xenia,S2GF,"['sova', 'chamber', 'sage']",1589,0.95,197.8,0.95,69%,129.9,0.71,0.27,0.10,0.10,32%,18%
873,Nescargot,Team,"['brimstone', 'killjoy', 'cypher']",530,0.95,177.3,0.90,70%,118.2,0.61,0.28,0.07,0.08,31%,11%
874,JKG,ZTA,"['fade', 'sova', 'omen']",733,0.95,173.9,0.90,71%,119.7,0.63,0.30,0.05,0.06,31%,12%
875,Martux,MZP,"['reyna', 'breach', 'sage']",1845,0.95,200.0,0.92,70%,128.5,0.70,0.36,0.11,0.13,25%,17%
876,Hardy,O2G,"['omen', 'sage', 'viper']",765,0.95,212.1,0.97,67%,135.5,0.75,0.21,0.12,0.10,25%,10%
877,Misa,F9,"['killjoy', 'raze', 'cypher']",296,0.95,173.4,0.89,68%,120.1,0.63,0.19,0.10,0.08,25%,11%
878,disgr4ce,LAND,"['raze', 'breach', 'omen']",240,0.95,195.0,0.90,65%,131.2,0.66,0.22,0.07,0.10,26%,19%
879,els,LUN,"['skye', 'reyna', 'omen']",1061,0.95,203.9,0.91,70%,138.3,0.71,0.31,0.11,0.10,25%,9%
880,msh,Z10,"['raze', 'jett', 'killjoy']",2073,0.95,186.5,0.98,66%,127.0,0.69,0.15,0.08,0.10,37%,15%
881,Mizzz,AXI,"['killjoy', 'sage', 'omen']",226,0.95,186.7,0.90,72%,121.6,0.69,0.15,0.11,0.11,20%,12%
882,alain,Team,"['sova', 'sage', 'skye']",2256,0.95,177.8,0.92,70%,120.2,0.64,0.25,0.05,0.06,34%,14%
883,t1G3RW0LF,PURP,"['sova', 'breach', 'cypher']",795,0.95,191.2,0.93,67%,131.0,0.66,0.23,0.09,0.08,32%,8%
