,player,org,agents,rounds_played,rating,average_combat_score,kill_deaths,kill_assists_survived_traded,average_damage_per_round,kills_per_round,assists_per_round,first_kills_per_round,first_deaths_per_round,headshot_percentage,clutch_success_percentage
1631,Jbag,BSU,"['breach', 'kayo', 'viper']",274,0.78,164.5,0.69,65%,106.6,0.55,0.41,0.04,0.08,22%,9%
1632,JSERG,(+4),"['breach', 'kayo', 'neon']",232,0.78,189.3,0.74,56%,128.9,0.65,0.24,0.06,0.19,29%,4%
1633,mogzin,CCG,"['vyse', 'cypher', 'omen']",553,0.78,163.1,0.71,63%,110.2,0.55,0.23,0.06,0.08,30%,9%
1634,Philip,SOL,"['sova', 'raze', 'astra']",503,0.78,162.5,0.75,64%,108.9,0.57,0.19,0.09,0.10,30%,3%
1635,julia,mini,"['sova', 'skye', 'gekko']",272,0.78,165.0,0.66,63%,113.2,0.57,0.28,0.07,0.13,38%,11%
1636,mclovin,PHX,"['breach', 'kayo', 'neon']",552,0.78,178.7,0.77,62%,117.2,0.62,0.31,0.10,0.15,31%,16%
1637,beeb,PG,"['killjoy', 'jett', 'omen']",533,0.78,166.8,0.74,62%,113.6,0.59,0.20,0.07,0.10,25%,9%
1638,santea,TNX,"['viper', 'raze', 'jett']",263,0.78,178.1,0.73,60%,117.7,0.60,0.15,0.06,0.08,28%,10%
1639,Fonder,Valo,"['sova', 'viper', 'astra']",288,0.78,155.5,0.67,58%,105.4,0.54,0.22,0.03,0.08,40%,2%
1640,CRYSTAL,(+1),"['fade', 'sova', 'killjoy']",250,0.78,157.9,0.75,66%,102.7,0.57,0.23,0.06,0.04,25%,7%
1641,sadeel,TDY,"['harbor', 'omen', 'viper']",238,0.78,163.5,0.67,62%,111.8,0.56,0.26,0.03,0.07,27%,18%
1642,kimmy,LESS,"['skye', 'viper', 'breach']",599,0.78,144.8,0.73,70%,98.7,0.52,0.39,0.04,0.06,34%,9%
1643,Agr0,high,"['sova', 'breach', 'raze']",3987,0.78,180.4,0.76,63%,121.2,0.63,0.21,0.10,0.15,31%,13%
1644,renai,CC,"['sova', 'raze', 'cypher']",910,0.78,164.7,0.73,61%,111.9,0.58,0.23,0.07,0.11,26%,5%
1645,Aery,Moon,"['jett', 'astra', 'breach']",349,0.78,202.4,0.75,62%,132.2,0.67,0.26,0.13,0.13,24%,16%
1646,Chubsta,AKM,"['raze', 'jett', 'kayo']",566,0.78,191.1,0.76,64%,127.3,0.64,0.21,0.15,0.18,22%,19%
1647,kaiser,Arri,"['omen', 'viper', 'tejo']",776,0.78,163.2,0.70,62%,114.0,0.57,0.26,0.06,0.12,22%,17%
1648,Benevolence,Ecle,"['jett', 'sage']",557,0.78,188.6,0.79,58%,118.7,0.67,0.13,0.15,0.23,23%,20%
1649,Cutch,The,"['astra', 'omen', 'brimstone']",756,0.78,150.8,0.66,65%,103.3,0.52,0.35,0.05,0.07,32%,7%
1650,Neat,(+3),"['sage', 'breach', 'viper']",210,0.78,177.9,0.70,61%,114.2,0.58,0.24,0.06,0.10,16%,9%
1651,Crazymojo,BAL,"['cypher', 'killjoy', 'chamber']",399,0.78,183.1,0.78,64%,119.2,0.61,0.17,0.11,0.14,21%,5%
1652,dadvid,Bing,"['raze', 'yoru', 'cypher']",351,0.78,175.4,0.71,61%,116.9,0.59,0.17,0.10,0.12,26%,3%
1653,Kace,Cumb,"['neon', 'jett', 'yoru']",492,0.78,182.8,0.76,65%,124.5,0.62,0.23,0.14,0.18,22%,12%
1654,BaTz,Gx,"['sage', 'sova', 'kayo']",283,0.78,165.3,0.68,61%,107.1,0.55,0.25,0.04,0.07,25%,4%
1655,stig,NBG,"['jett', 'raze', 'sova']",520,0.78,174.7,0.74,60%,114.6,0.61,0.15,0.13,0.17,22%,8%
1656,Gio,YDZ.B,"['chamber', 'astra', 'brimstone']",922,0.77,164.8,0.73,66%,107.5,0.57,0.29,0.05,0.09,26%,11%
1657,nathan,Baby,"['sova', 'fade', 'omen']",509,0.77,153.7,0.66,64%,102.0,0.53,0.33,0.05,0.10,24%,16%
1658,MochiMei,TNX,"['killjoy', 'astra', 'omen']",465,0.77,140.3,0.64,63%,94.0,0.48,0.33,0.03,0.07,20%,5%
1659,Mady,SaD,"['astra', 'sage', 'killjoy']",1068,0.77,163.7,0.72,63%,110.0,0.57,0.28,0.08,0.12,22%,10%
1660,Cille,HERO,"['sova', 'breach', 'skye']",701,0.77,162.8,0.71,66%,109.5,0.55,0.34,0.06,0.09,29%,7%
1661,x0tek,MAD.SC,"['chamber', 'sage', 'breach']",2379,0.77,160.3,0.71,65%,108.4,0.54,0.29,0.07,0.12,25%,11%
1662,cky,Brim,"['omen', 'sage', 'astra']",383,0.77,166.8,0.76,65%,106.7,0.60,0.24,0.08,0.13,28%,18%
1663,wlloh,42C,"['jett', 'cypher', 'killjoy']",213,0.77,176.8,0.69,56%,117.0,0.58,0.15,0.08,0.10,25%,5%
1664,Trippy,TM,"['sage', 'kayo', 'omen']",422,0.77,154.6,0.67,67%,101.7,0.51,0.32,0.03,0.06,20%,13%
1665,Neebz,NXS,"['brimstone', 'omen', 'astra']",273,0.77,160.4,0.67,59%,107.3,0.55,0.33,0.06,0.11,23%,9%
1666,parbole,UH,"['sova', 'clove', 'fade']",294,0.77,167.6,0.65,62%,113.2,0.53,0.25,0.06,0.10,32%,4%
1667,MOOD,Ecle,"['sage', 'jett', 'killjoy']",252,0.77,179.8,0.75,66%,116.4,0.62,0.17,0.11,0.09,26%,14%
1668,WiLD,Cat,"['phoenix', 'kayo', 'reyna']",1062,0.77,161.6,0.72,63%,106.3,0.56,0.31,0.06,0.11,23%,9%
1669,StealthyMike,ex-R5,"['jett', 'breach', 'sage']",350,0.77,176.6,0.76,66%,113.5,0.59,0.31,0.06,0.08,18%,7%
1670,reece,Rose,"['killjoy', 'skye', 'sova']",592,0.77,163.3,0.72,63%,108.0,0.56,0.29,0.06,0.11,24%,19%
1671,etan,CSP,"['brimstone', 'fade', 'sova']",375,0.77,160.9,0.72,64%,102.3,0.55,0.31,0.04,0.10,20%,4%
1672,PROD,Team,"['sova', 'astra', 'omen']",525,0.77,178.7,0.75,62%,120.3,0.62,0.24,0.10,0.14,21%,4%
1673,Wave,ERIN,"['viper', 'killjoy', 'breach']",444,0.77,154.8,0.62,61%,106.6,0.52,0.29,0.05,0.07,24%,7%
1674,BLuezZ,DK,"['sova', 'jett', 'chamber']",334,0.77,161.4,0.75,61%,107.9,0.58,0.20,0.10,0.13,25%,13%
1675,Orbital,PG,"['sova', 'breach', 'yoru']",431,0.77,159.9,0.69,65%,103.6,0.54,0.32,0.04,0.08,30%,7%
1676,WiFi,EVX,"['cypher', 'brimstone', 'viper']",292,0.77,152.4,0.73,66%,103.7,0.52,0.25,0.03,0.09,24%,2%
1677,Ouate,Able,"['sova', 'killjoy', 'viper']",1096,0.77,157.6,0.66,66%,103.5,0.51,0.34,0.06,0.09,18%,18%
1678,152,C4C,"['chamber', 'killjoy', 'cypher']",371,0.77,184.0,0.68,59%,121.8,0.59,0.21,0.11,0.14,18%,6%
1679,KillerMiller,Stas,"['sage', 'astra', 'viper']",1627,0.77,160.6,0.70,63%,106.2,0.55,0.26,0.06,0.10,21%,8%
1680,ItzFlamezz,Erro,"['omen', 'breach', 'brimstone']",608,0.77,155.9,0.68,64%,105.6,0.53,0.35,0.05,0.10,21%,17%
1681,laoken,Ecle,"['astra', 'viper', 'reyna']",252,0.77,176.6,0.71,58%,120.5,0.61,0.16,0.07,0.10,27%,4%
1682,papo,(+12),"['killjoy', 'harbor', 'breach']",1165,0.77,161.2,0.68,65%,108.4,0.55,0.34,0.06,0.10,19%,12%
1683,ashxtru,TDY,"['chamber', 'killjoy', 'cypher']",486,0.77,171.2,0.74,59%,117.2,0.60,0.12,0.09,0.10,24%,15%
1684,rodan,(+3),"['kayo', 'yoru', 'cypher']",240,0.77,191.8,0.82,56%,123.0,0.68,0.16,0.12,0.15,23%,8%
1685,Blitzz,CVU,"['kayo', 'viper', 'harbor']",849,0.77,162.8,0.72,64%,108.3,0.56,0.26,0.05,0.08,23%,14%
1686,tyy,SNHU,"['raze', 'skye', 'cypher']",351,0.77,149.7,0.68,60%,101.3,0.52,0.18,0.06,0.06,21%,2%
1687,Jasprr,FG,"['cypher', 'viper', 'chamber']",334,0.77,158.1,0.68,59%,107.3,0.53,0.22,0.04,0.09,23%,9%
1688,peachtea,TMV,"['sova', 'omen', 'breach']",740,0.77,150.6,0.69,64%,100.2,0.53,0.28,0.04,0.07,30%,8%
1689,FmSxScopez,(+6),"['phoenix', 'viper', 'jett']",255,0.77,167.7,0.71,62%,113.5,0.59,0.23,0.07,0.09,25%,6%
1690,Sora,PG,"['killjoy', 'cypher', 'omen']",417,0.77,165.2,0.72,63%,111.4,0.60,0.21,0.06,0.12,40%,8%
1691,zeez,HOF,"['kayo', 'raze', 'sage']",239,0.76,173.1,0.71,63%,120.1,0.61,0.28,0.11,0.18,22%,13%
1692,JibbieB,(+7),"['chamber', 'brimstone', 'viper']",327,0.76,155.3,0.62,65%,102.3,0.52,0.35,0.07,0.10,18%,10%
1693,spite,TMX,"['omen', 'sova', 'breach']",425,0.76,158.0,0.69,64%,107.3,0.56,0.26,0.05,0.10,29%,13%
1694,LugLumpy,VEXO,"['brimstone', 'omen', 'sage']",489,0.76,172.3,0.72,63%,116.8,0.60,0.26,0.07,0.10,29%,10%
1695,ToastyUnicorns,Fans,"['brimstone', 'sova', 'omen']",258,0.76,166.8,0.70,62%,110.7,0.56,0.25,0.04,0.08,22%,11%
1696,nobu,The,"['kayo', 'breach', 'brimstone']",494,0.76,174.5,0.72,64%,113.2,0.59,0.28,0.09,0.11,25%,14%
1697,Atake,RF,"['killjoy', 'viper', 'astra']",474,0.76,164.3,0.71,61%,109.8,0.55,0.20,0.06,0.12,27%,13%
1698,mist,RE,"['skye', 'kayo', 'breach']",421,0.76,152.8,0.63,68%,102.0,0.51,0.39,0.06,0.11,25%,7%
1699,n3kyy,TMU.B,"['omen', 'astra', 'harbor']",211,0.76,161.5,0.71,69%,106.0,0.57,0.37,0.07,0.10,26%,11%
1700,Natty,VX,"['omen', 'phoenix', 'viper']",588,0.76,167.8,0.68,65%,111.4,0.57,0.25,0.09,0.13,22%,14%
1701,zid,(+1),"['jett', 'omen', 'yoru']",516,0.76,195.7,0.86,61%,120.7,0.68,0.15,0.13,0.15,20%,7%
1702,cdubs,(+2),"['sova', 'chamber', 'kayo']",446,0.76,170.7,0.66,63%,116.4,0.54,0.35,0.08,0.13,21%,14%
1703,S3AN,west,"['kayo', 'breach', 'vyse']",514,0.76,160.0,0.69,64%,107.7,0.55,0.27,0.05,0.08,32%,12%
1704,Vinny,TM,"['sova', 'jett', 'phoenix']",252,0.76,188.6,0.73,61%,116.8,0.62,0.21,0.10,0.15,18%,3%
1705,Emplissent,(+3),"['omen', 'brimstone', 'astra']",207,0.76,172.5,0.65,59%,112.5,0.55,0.24,0.09,0.13,22%,3%
1706,Shockah,PLR,"['jett', 'sova', 'breach']",906,0.76,163.0,0.69,65%,111.5,0.53,0.25,0.05,0.09,20%,14%
1707,d1duca,Zone,"['fade', 'jett', 'breach']",341,0.76,157.6,0.68,62%,107.8,0.55,0.22,0.07,0.09,25%,17%
1708,Kal,UAB,"['jett', 'chamber', 'killjoy']",338,0.76,176.4,0.72,56%,119.7,0.61,0.10,0.09,0.14,29%,5%
1709,zarak,Swa,"['omen', 'sage', 'jett']",485,0.76,177.6,0.71,67%,119.7,0.61,0.20,0.13,0.17,24%,8%
1710,Jas,Neon,"['chamber', 'fade', 'killjoy']",419,0.76,156.5,0.68,59%,107.0,0.55,0.16,0.05,0.12,28%,10%
1711,Luminescent,KUMA,"['breach', 'skye', 'fade']",293,0.76,158.1,0.65,71%,105.4,0.51,0.32,0.07,0.08,29%,13%
1712,Zento,(+2),"['viper', 'astra', 'chamber']",411,0.76,151.6,0.67,63%,100.9,0.51,0.26,0.04,0.06,23%,17%
1713,kipp,spon,"['sova', 'killjoy', 'astra']",553,0.76,156.4,0.70,61%,106.4,0.56,0.20,0.05,0.08,22%,6%
1714,Angle,Ukiy,"['sage', 'viper', 'breach']",793,0.76,154.7,0.65,64%,104.4,0.51,0.30,0.04,0.07,19%,12%
1715,Typhon,(+1),"['astra', 'omen', 'brimstone']",367,0.76,161.3,0.67,63%,104.2,0.55,0.28,0.06,0.11,29%,9%
1716,jD,(+4),"['raze', 'jett', 'sage']",284,0.76,173.1,0.70,62%,110.7,0.58,0.24,0.07,0.13,14%,15%
1717,Qlutch,(+3),"['killjoy', 'reyna', 'skye']",520,0.76,173.5,0.73,66%,115.1,0.60,0.31,0.06,0.14,24%,10%
1718,V0NS,Valo,"['jett', 'raze', 'phoenix']",804,0.76,165.0,0.68,59%,110.6,0.56,0.22,0.09,0.11,23%,5%
1719,taiga,Lion,"['astra', 'viper', 'skye']",1640,0.76,172.6,0.73,63%,116.0,0.58,0.24,0.10,0.12,25%,7%
1720,Sanity,(+2),"['sova', 'skye', 'sage']",215,0.76,175.6,0.76,65%,115.2,0.61,0.24,0.12,0.17,24%,11%
1721,Buh,Lah,"['kayo', 'breach', 'sova']",723,0.76,162.9,0.68,65%,111.4,0.53,0.29,0.07,0.11,20%,11%
1722,LuckyLeader,LYE,"['omen', 'jett', 'brimstone']",406,0.76,161.1,0.68,62%,107.4,0.55,0.30,0.05,0.08,18%,10%
1723,serg,AME,"['killjoy', 'sage', 'jett']",370,0.76,165.7,0.73,64%,114.4,0.59,0.23,0.08,0.15,22%,5%
1724,Khaled,Stay,"['jett', 'sova', 'chamber']",246,0.76,187.9,0.73,59%,132.9,0.66,0.20,0.13,0.17,25%,17%
1725,Layz,Chop,"['sova', 'breach', 'skye']",382,0.76,171.8,0.68,59%,117.2,0.58,0.29,0.07,0.14,27%,9%
1726,Druff,IU,"['astra', 'brimstone', 'omen']",844,0.76,152.4,0.70,66%,101.9,0.52,0.31,0.06,0.07,17%,14%
1727,PYTH0N,Best,"['kayo', 'sova', 'cypher']",340,0.76,176.3,0.68,65%,119.6,0.56,0.26,0.11,0.10,28%,10%
1728,heist,GENG,"['omen', 'brimstone', 'astra']",680,0.76,167.3,0.72,65%,109.4,0.58,0.26,0.10,0.13,26%,5%
1729,Sleeper,(+2),"['omen', 'viper', 'astra']",336,0.76,172.5,0.66,60%,115.1,0.59,0.24,0.10,0.10,32%,6%
1730,Noble,Arri,"['sova', 'omen', 'viper']",907,0.76,178.6,0.74,61%,120.1,0.61,0.22,0.10,0.18,26%,13%
1731,Contair,YDZ.M,"['fade', 'breach', 'kayo']",682,0.76,150.1,0.68,65%,101.7,0.54,0.30,0.04,0.09,35%,15%
1732,unsane,AxA,"['killjoy', 'cypher', 'vyse']",210,0.76,149.6,0.69,57%,101.4,0.55,0.15,0.06,0.10,23%,6%
1733,Benderr,CCG,"['omen', 'breach', 'raze']",1061,0.76,165.4,0.70,62%,113.5,0.57,0.22,0.07,0.12,21%,10%
1734,Rockah,(+3),"['breach', 'brimstone', 'sage']",219,0.76,138.7,0.63,64%,94.1,0.47,0.37,0.02,0.06,20%,15%
1735,Bellexion,(+4),"['sage', 'killjoy', 'viper']",475,0.76,165.2,0.74,61%,114.2,0.61,0.15,0.07,0.11,25%,8%
1736,Uncreative,Arri,"['raze', 'jett', 'astra']",3014,0.75,169.5,0.72,62%,112.2,0.58,0.26,0.09,0.13,24%,11%
1737,orca,Vice,"['sova', 'breach', 'raze']",210,0.75,160.2,0.65,60%,110.0,0.52,0.24,0.07,0.16,19%,16%
1738,ryder,(+7),"['phoenix', 'breach', 'jett']",250,0.75,172.4,0.74,59%,117.5,0.61,0.15,0.06,0.18,29%,9%
1739,georgie,LMND,"['jett', 'raze', 'breach']",803,0.75,174.3,0.77,60%,115.2,0.64,0.12,0.14,0.20,23%,9%
1740,allTone,DXG,"['skye', 'reyna', 'sova']",843,0.75,176.8,0.70,62%,113.4,0.57,0.25,0.09,0.12,25%,4%
1741,Envyz,(+6),"['brimstone', 'breach', 'astra']",393,0.75,162.2,0.69,62%,106.3,0.55,0.32,0.05,0.11,22%,18%
1742,Devan,C1,"['chamber', 'astra', 'omen']",278,0.75,169.7,0.66,61%,114.9,0.54,0.33,0.08,0.16,20%,7%
1743,kiyoe,Cumb,"['killjoy', 'cypher', 'astra']",717,0.75,162.2,0.70,60%,107.6,0.56,0.20,0.07,0.12,26%,15%
1744,indra,Zone,"['killjoy', 'breach', 'skye']",1918,0.75,164.8,0.67,65%,108.5,0.55,0.33,0.08,0.11,25%,9%
1745,enaye,UT,"['sage', 'viper', 'astra']",474,0.75,157.5,0.68,62%,103.8,0.52,0.26,0.05,0.08,24%,18%
1746,Zachh,AG,"['sova', 'kayo', 'fade']",205,0.75,169.0,0.65,52%,116.5,0.57,0.17,0.08,0.12,29%,9%
1747,justinovah,LMND,"['raze', 'sova', 'omen']",858,0.75,171.7,0.75,62%,111.9,0.59,0.23,0.10,0.12,21%,13%
1748,Notta,OTF,"['sova', 'jett', 'raze']",259,0.75,172.4,0.69,63%,117.0,0.56,0.23,0.09,0.10,27%,6%
1749,dKim,NXS,"['skye', 'reyna', 'kayo']",342,0.75,167.8,0.66,59%,110.5,0.56,0.21,0.06,0.09,24%,5%
1750,Dreylo,(+1),"['phoenix', 'sova', 'skye']",424,0.75,162.5,0.65,61%,111.2,0.52,0.26,0.07,0.07,17%,9%
1751,Chobo,SLR,"['cypher', 'sova', 'sage']",905,0.75,150.6,0.65,66%,98.0,0.50,0.26,0.07,0.13,17%,10%
1752,Revenge,TNX,"['cypher', 'kayo', 'viper']",517,0.75,176.6,0.73,62%,118.9,0.60,0.18,0.10,0.15,26%,8%
1753,1VLCN,(+3),"['sova', 'fade', 'vyse']",227,0.75,141.0,0.65,66%,96.2,0.47,0.27,0.04,0.07,23%,18%
1754,Kold,(+1),"['sova', 'viper', 'fade']",296,0.75,165.4,0.67,58%,114.7,0.56,0.21,0.04,0.10,36%,15%
1755,PreTaxMicrob,Noct,"['brimstone', 'omen', 'viper']",521,0.75,165.9,0.69,59%,111.0,0.56,0.23,0.09,0.10,25%,18%
1756,jstnzin,LYE,"['brimstone', 'omen', 'cypher']",359,0.75,159.2,0.68,62%,108.0,0.57,0.27,0.07,0.12,28%,16%
1757,abbie2k,EMPI,"['jett', 'killjoy', 'yoru']",872,0.75,180.1,0.71,60%,115.8,0.62,0.19,0.10,0.16,26%,12%
1758,nobu,Hype,"['breach', 'fade', 'sova']",202,0.75,173.2,0.67,66%,114.6,0.58,0.31,0.06,0.12,27%,8%
1759,daniel,(+4),"['deadlock', 'jett', 'reyna']",262,0.75,179.8,0.76,57%,126.6,0.65,0.18,0.09,0.18,31%,4%
1760,Sythrine,SG,"['killjoy', 'jett', 'raze']",417,0.75,186.5,0.78,61%,123.1,0.65,0.19,0.15,0.16,29%,7%
1761,Gingirvitis,(+5),"['fade', 'sage', 'jett']",331,0.75,174.9,0.72,63%,116.5,0.60,0.22,0.11,0.16,27%,7%
1762,ShreyUwU,Nigh,"['kayo', 'skye', 'viper']",476,0.75,160.5,0.66,60%,111.9,0.55,0.27,0.06,0.07,30%,10%
1763,vanish,TI,"['sova', 'reyna', 'astra']",480,0.75,158.2,0.71,65%,107.2,0.54,0.26,0.09,0.08,25%,9%
1764,witch,GODS,"['skye', 'reyna', 'kayo']",233,0.75,164.1,0.64,55%,113.6,0.55,0.21,0.06,0.10,23%,10%
1765,Yzn,Pros,"['jett', 'killjoy', 'cypher']",652,0.75,163.5,0.70,62%,112.9,0.57,0.14,0.09,0.11,21%,8%
1766,rushhh,QoR.GC,"['sova', 'skye', 'astra']",877,0.75,151.4,0.70,64%,103.6,0.53,0.23,0.04,0.07,21%,9%
1767,wntrzs,(+3),"['raze', 'cypher', 'jett']",200,0.75,173.7,0.73,66%,119.6,0.59,0.21,0.06,0.08,26%,4%
1768,karmax1,AWAK,"['killjoy', 'chamber', 'omen']",1766,0.75,159.4,0.68,62%,108.2,0.55,0.26,0.05,0.09,29%,9%
1769,Kross,Unity,"['fade', 'kayo', 'skye']",330,0.75,165.8,0.62,57%,113.7,0.55,0.27,0.05,0.08,25%,6%
1770,Cascola,PHX,"['jett', 'raze', 'kayo']",243,0.75,164.7,0.72,66%,112.5,0.56,0.23,0.09,0.12,16%,13%
1771,mzr,(+6),"['astra', 'chamber', 'viper']",372,0.75,168.4,0.70,62%,112.0,0.58,0.20,0.10,0.14,24%,4%
1772,SAIGON,HERO,"['killjoy', 'cypher', 'kayo']",222,0.75,149.5,0.66,60%,98.6,0.50,0.28,0.02,0.11,19%,11%
1773,BilGoat,Cumb,"['viper', 'kayo', 'skye']",271,0.75,148.5,0.64,67%,97.7,0.49,0.35,0.03,0.07,29%,3%
1774,Demo,AKM,"['phoenix', 'jett', 'raze']",241,0.75,174.6,0.73,52%,114.5,0.61,0.17,0.11,0.14,25%,3%
1775,FugLy,PK,"['cypher', 'breach', 'omen']",341,0.75,144.5,0.70,70%,97.0,0.49,0.27,0.05,0.10,18%,21%
1776,reprive,(+3),"['jett', 'omen', 'astra']",400,0.75,188.3,0.74,62%,125.7,0.66,0.23,0.13,0.15,27%,3%
1777,LastSquall,VizU,"['sova', 'breach', 'skye']",232,0.75,160.0,0.65,62%,106.4,0.53,0.31,0.05,0.09,23%,14%
1778,Lethila,233,"['raze', 'kayo', 'jett']",233,0.75,168.8,0.68,61%,112.4,0.55,0.20,0.08,0.18,23%,7%
1779,mikey,GHST,"['omen', 'astra', 'cypher']",399,0.75,167.4,0.66,64%,117.6,0.56,0.25,0.08,0.13,32%,12%
1780,Asmith,(+1),"['killjoy', 'kayo', 'neon']",250,0.74,159.8,0.65,60%,111.4,0.53,0.20,0.04,0.12,26%,8%
1781,StaGGeR,^-^,"['skye', 'sova', 'kayo']",578,0.74,160.7,0.64,66%,109.2,0.53,0.39,0.05,0.07,22%,7%
1782,oddly,CCG,"['breach', 'kayo', 'raze']",275,0.74,183.9,0.66,65%,124.8,0.60,0.28,0.12,0.18,24%,12%
1783,Celeste,INFX,"['raze', 'jett', 'yoru']",307,0.74,176.3,0.71,58%,117.7,0.60,0.19,0.08,0.18,34%,20%
1784,HyperDuck,NXS,"['killjoy', 'chamber', 'sage']",249,0.74,164.0,0.65,56%,110.9,0.55,0.20,0.07,0.12,24%,15%
1785,coffeemaker1,PEW,"['viper', 'sova', 'omen']",709,0.74,154.2,0.65,65%,104.7,0.52,0.35,0.04,0.08,25%,6%
1786,trunkZ,AI,"['phoenix', 'jett', 'chamber']",976,0.74,172.1,0.71,59%,117.6,0.60,0.14,0.10,0.17,24%,6%
1787,case,(+6),"['breach', 'phoenix', 'cypher']",219,0.74,162.3,0.69,63%,114.6,0.57,0.24,0.06,0.11,35%,6%
1788,moni,Awak,"['omen', 'killjoy', 'viper']",286,0.74,152.5,0.67,59%,100.7,0.53,0.20,0.07,0.11,37%,7%
1789,scape,CCG,"['kayo', 'raze', 'killjoy']",472,0.74,172.7,0.68,65%,117.1,0.58,0.30,0.09,0.12,24%,14%
1790,Nara,Team,"['jett', 'raze', 'sage']",489,0.74,175.6,0.77,62%,114.6,0.59,0.18,0.10,0.16,18%,17%
1791,Drakious,NW,"['omen', 'astra', 'brimstone']",983,0.74,153.0,0.70,66%,103.5,0.54,0.27,0.06,0.10,30%,11%
1792,Peachy,(+4),"['sage', 'fade', 'cypher']",381,0.74,144.3,0.65,61%,100.9,0.50,0.28,0.05,0.10,24%,12%
1793,Hippity,(+3),"['omen', 'brimstone', 'astra']",357,0.74,165.2,0.69,62%,105.0,0.58,0.27,0.07,0.10,23%,8%
1794,cece,(+5),"['sage', 'cypher', 'killjoy']",451,0.74,159.3,0.70,59%,108.1,0.55,0.14,0.07,0.10,23%,7%
1795,Chqta,Veri,"['jett', 'reyna', 'raze']",234,0.74,177.1,0.68,59%,125.5,0.57,0.20,0.11,0.21,20%,9%
1796,polarbear,TF,"['breach', 'jett', 'sage']",298,0.74,155.3,0.68,60%,107.9,0.54,0.20,0.06,0.13,28%,13%
1797,vari0us,(+2),"['sova', 'breach', 'fade']",408,0.74,151.0,0.68,64%,98.3,0.51,0.34,0.04,0.10,15%,16%
1798,Puffin,CVU,"['breach', 'viper', 'omen']",1018,0.74,160.9,0.69,64%,108.9,0.55,0.28,0.06,0.09,29%,10%
1799,Unholykid,Gift,"['omen', 'raze', 'killjoy']",1243,0.74,172.5,0.70,61%,115.0,0.58,0.23,0.10,0.17,23%,4%
1800,Sofia,(+3),"['omen', 'viper', 'reyna']",435,0.74,165.8,0.70,61%,115.1,0.56,0.22,0.07,0.12,15%,10%
1801,keruse,JMU,"['raze', 'reyna', 'jett']",375,0.74,163.3,0.60,61%,113.3,0.53,0.27,0.09,0.13,22%,6%
1802,tediousdeer2844,TPG,"['sova', 'skye', 'fade']",426,0.74,158.1,0.64,58%,107.6,0.52,0.28,0.06,0.14,22%,14%
1803,egggs831,Hype,"['astra', 'viper', 'chamber']",222,0.74,160.8,0.74,54%,103.9,0.59,0.09,0.09,0.11,29%,5%
1804,alyssayye,YDZ.GC,"['skye', 'breach', 'killjoy']",293,0.74,159.3,0.65,64%,111.2,0.56,0.25,0.04,0.09,23%,10%
1805,TomZu,YFP.X,"['viper', 'omen', 'astra']",391,0.74,143.2,0.62,64%,94.2,0.49,0.32,0.05,0.09,26%,10%
1806,Clocracy,Bumb,"['omen', 'brimstone', 'harbor']",306,0.74,164.3,0.69,62%,111.8,0.58,0.29,0.06,0.14,31%,11%
1807,Duper,KSU,"['astra', 'omen', 'viper']",212,0.74,153.2,0.66,62%,102.5,0.53,0.27,0.06,0.09,23%,7%
1808,RIZEU,YDZ,"['fade', 'sova', 'omen']",607,0.74,162.6,0.64,67%,109.4,0.52,0.38,0.05,0.10,24%,18%
1809,KaiFu,(+3),"['neon', 'omen', 'jett']",251,0.74,181.2,0.69,60%,117.1,0.61,0.20,0.07,0.13,20%,8%
1810,Swagii,(+4),"['fade', 'sova', 'killjoy']",294,0.74,162.8,0.70,57%,107.2,0.56,0.20,0.10,0.14,27%,9%
1811,Globe,(+1),"['omen', 'viper', 'astra']",256,0.74,159.6,0.63,64%,107.9,0.55,0.34,0.05,0.05,28%,8%
1812,coldy,(+3),"['viper', 'astra', 'sage']",500,0.73,155.0,0.68,62%,104.0,0.55,0.31,0.05,0.14,22%,11%
1813,hikaRi,Yach,"['skye', 'viper', 'astra']",397,0.73,162.5,0.64,58%,114.8,0.54,0.22,0.08,0.12,25%,9%
1814,enteka,ZMM.B,"['reyna', 'skye', 'killjoy']",309,0.73,160.8,0.69,61%,109.7,0.56,0.23,0.08,0.15,21%,10%
1815,Shockah,Bobackah,"['phoenix', 'cypher', 'sova']",249,0.73,178.8,0.69,61%,119.6,0.59,0.18,0.10,0.13,21%,3%
1816,gracious,PRS.X,"['raze', 'omen', 'jett']",474,0.73,167.8,0.70,63%,113.6,0.58,0.22,0.10,0.15,27%,12%
1817,dior,BASE,"['phoenix', 'sage', 'breach']",361,0.73,146.1,0.62,66%,95.6,0.50,0.30,0.07,0.14,17%,18%
1818,Swifts,DK,"['omen', 'sage', 'skye']",2085,0.73,186.1,0.74,60%,123.4,0.64,0.18,0.14,0.20,22%,7%
1819,brisk,296,"['sova', 'viper']",296,0.73,180.1,0.73,63%,126.7,0.58,0.21,0.07,0.10,25%,9%
1820,Twizdd,Surf,"['omen', 'kayo', 'brimstone']",200,0.73,153.5,0.61,64%,102.9,0.52,0.34,0.03,0.09,25%,9%
1821,GetGreedy,CN,"['omen', 'brimstone', 'astra']",590,0.73,189.0,0.89,61%,123.9,0.67,0.26,0.06,0.11,19%,14%
1822,mizaky,AKM,"['sova', 'skye', 'breach']",337,0.73,150.5,0.67,66%,94.0,0.53,0.30,0.03,0.07,34%,9%
